frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,3.113001823425293,2026-03-09T17:16:58.792588,2226.04,166.97,10.0,34.0,24.0,0.0,0.0,2478.0,0.0,0.096,0.096,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.007,2.511,0.022,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,2,125.6,123,12,dijkstra,graph,0.62973,0,,,,,,0,,,,285973,188320,4543
1,3.274001359939575,2026-03-09T17:16:58.953587,1.0,34.0,5.0,36.0,22.0,0.0,0.0,128.0,6.25,-1.089,-0.496,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",2.486,-0.084,2.453,-0.256,1,1.0,0,NORMAL,2.595,-0.068,1,1,1,1,1,693.6,150,13,dijkstra,fallback_skeleton,0.62713,0,,,,,,0,,,,305345,187911,4543
2,3.502002000808716,2026-03-09T17:16:59.182588,75.0,33.0,12.0,38.0,20.0,0.0,0.0,209.0,5.14,-0.5,-0.5,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",4.0,0.0165,3.997,0.132,1,0.949,0,NORMAL,6.142,-0.139,1,1,1,1,1,505.5,115,11,dijkstra,fallback_skeleton,0.62388,0,,,,,,0,,,,282699,186629,4203
3,3.65200138092041,2026-03-09T17:16:59.331588,1.0,31.01,4.99,42.0,20.0,0.0,1.0,127.0,5.57,0.703,-0.5,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",2.374,0.0754,2.334,0.207,1,0.949,0,NORMAL,8.447,-0.095,1,1,1,1,2,405.7,120,11,dijkstra,graph,0.61122,0,,,,,,0,,,,300922,184386,4203
4,3.8590030670166016,2026-03-09T17:16:59.538589,69.0,33.0,13.0,27.0,17.0,0.0,1.0,187.0,5.36,0.565,0.565,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.007,2.511,0.022,1,0.9628,0,NORMAL,9.224,-0.087,1,1,1,1,2,125.6,111,11,dijkstra,graph,0.61254,0,,,,,,0,,,,276198,183373,4280
5,3.9900009632110596,2026-03-09T17:16:59.669587,0.0,31.01,4.99,31.0,21.0,0.0,1.0,113.0,5.7,0.495,0.565,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",2.982,0.0086,2.969,0.038,1,0.9628,0,NORMAL,11.876,-0.009,1,1,1,1,2,401.7,128,10,dijkstra,graph,0.6056,0,,,,,,0,,,,283311,181884,4280
6,4.209001064300537,2026-03-09T17:16:59.888587,74.0,33.0,10.0,39.0,18.0,0.0,0.0,200.0,5.47,0.426,0.495,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.007,2.511,0.022,1,0.938,0,NORMAL,15.547,0.029,1,1,1,1,2,125.6,119,10,dijkstra,graph,0.62316,0,,,,,,0,,,,281026,186440,4537
7,4.348001718521118,2026-03-09T17:17:00.027588,0.0,31.01,4.99,34.0,23.0,0.0,0.0,119.0,5.67,0.529,0.495,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",3.253,0.0178,3.245,0.094,1,0.938,0,NORMAL,19.901,0.066,1,1,1,1,2,396.6,118,9,dijkstra,graph,0.61614,0,,,,,,0,,,,292012,185041,4537
8,4.564006328582764,2026-03-09T17:17:00.243592,71.0,34.0,12.0,29.0,22.0,0.0,0.0,196.0,5.51,0.449,0.449,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.007,2.511,0.022,1,0.9422,0,NORMAL,22.382,0.153,1,1,1,1,2,125.6,119,11,dijkstra,graph,0.60928,0,,,,,,0,,,,269374,182274,4316
9,4.689001798629761,2026-03-09T17:17:00.368588,1.0,32.0,5.0,29.0,17.0,0.0,0.0,107.0,5.71,0.761,0.529,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",3.787,0.0336,3.78,0.241,1,0.9422,0,NORMAL,22.308,0.191,1,1,1,1,2,391.1,117,9,dijkstra,graph,0.60254,0,,,,,,0,,,,279525,180910,4316
10,4.826002836227417,2026-03-09T17:17:00.505589,1.0,34.0,5.0,38.0,18.0,0.0,0.0,117.0,5.84,-0.321,0.449,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",2.527,-0.0602,2.493,-0.188,1,0.9422,0,NORMAL,24.093,0.198,1,1,1,1,2,130.3,128,13,dijkstra,graph,0.57932,0,,,,,,0,,,,279525,174142,4316
